b_region,s_region,date_a,value1,date_b,value2
경기,성남중원구,2015-04-20,85.4,2015-04-20,0.02
경기,성남중원구,2015-04-27,85.4,2015-04-27,0.07
경기,성남분당구,2015-04-06,73.7,2015-04-06,0.12
경기,성남분당구,2015-04-13,73.9,2015-04-13,0.09
경기,성남분당구,2015-04-20,73.9,2015-04-20,0.25
경기,성남분당구,2015-04-27,73.9,2015-04-27,0.09
경기,고양,2015-04-06,89.7,2015-04-06,0.15
경기,고양,2015-04-13,89.7,2015-04-13,0.1
경기,고양,2015-04-20,89.8,2015-04-20,0.03
경기,고양,2015-04-27,89.8,2015-04-27,0.08
경기,고양덕양구,2015-04-06,86.4,2015-04-06,0.01
경기,고양덕양구,2015-04-13,86.4,2015-04-13,0.12
경기,고양덕양구,2015-04-20,86.6,2015-04-20,0.03
경기,고양덕양구,2015-04-27,86.6,2015-04-27,0.16
경기,고양일산동구,2015-04-06,92.1,2015-04-06,0.25
경기,고양일산동구,2015-04-13,92.2,2015-04-13,0.12
경기,고양일산동구,2015-04-20,92.2,2015-04-20,0.08
경기,고양일산동구,2015-04-27,92.2,2015-04-27,0.05
경기,고양일산서구,2015-04-06,92.0,2015-04-06,0.23
경기,고양일산서구,2015-04-13,92.0,2015-04-13,0.06
경기,고양일산서구,2015-04-20,92.0,2015-04-20,0.0
경기,고양일산서구,2015-04-27,92.1,2015-04-27,0.01
경기,안양,2015-04-06,81.4,2015-04-06,0.22
경기,안양,2015-04-13,81.6,2015-04-13,0.15
경기,안양,2015-04-20,81.7,2015-04-20,0.3
경기,안양,2015-04-27,81.8,2015-04-27,0.1
경기,안양만안구,2015-04-06,82.9,2015-04-06,0.23
경기,안양만안구,2015-04-13,83.2,2015-04-13,0.28
경기,안양만안구,2015-04-20,83.3,2015-04-20,0.3
경기,안양만안구,2015-04-27,83.4,2015-04-27,0.18
경기,안양동안구,2015-04-06,80.7,2015-04-06,0.22
경기,안양동안구,2015-04-13,80.9,2015-04-13,0.09
경기,안양동안구,2015-04-20,81.0,2015-04-20,0.3
경기,안양동안구,2015-04-27,81.1,2015-04-27,0.06
경기,부천,2015-04-06,87.1,2015-04-06,0.09
경기,부천,2015-04-13,87.3,2015-04-13,0.07
경기,부천,2015-04-20,87.3,2015-04-20,0.13
경기,부천,2015-04-27,87.4,2015-04-27,0.08
경기,의정부,2015-04-06,91.2,2015-04-06,0.13
경기,의정부,2015-04-13,91.4,2015-04-13,0.19
경기,의정부,2015-04-20,91.5,2015-04-20,0.22
경기,의정부,2015-04-27,91.7,2015-04-27,0.13
경기,광명,2015-04-06,77.5,2015-04-06,0.37
경기,광명,2015-04-13,77.6,2015-04-13,0.31
경기,광명,2015-04-20,77.7,2015-04-20,0.12
경기,광명,2015-04-27,77.9,2015-04-27,0.21
경기,평택,2015-04-06,106.5,2015-04-06,0.06
경기,평택,2015-04-13,106.7,2015-04-13,0.0
경기,평택,2015-04-20,106.9,2015-04-20,0.18
경기,평택,2015-04-27,107.0,2015-04-27,0.23
경기,안산,2015-04-06,99.2,2015-04-06,0.26
경기,안산,2015-04-13,99.5,2015-04-13,0.16
경기,안산,2015-04-20,99.8,2015-04-20,0.28
경기,안산,2015-04-27,99.9,2015-04-27,0.27
경기,안산단원구,2015-04-06,98.6,2015-04-06,0.07
경기,안산단원구,2015-04-13,98.9,2015-04-13,0.09
경기,안산단원구,2015-04-20,99.1,2015-04-20,0.26
경기,안산단원구,2015-04-27,99.2,2015-04-27,0.24
경기,안산상록구,2015-04-06,99.9,2015-04-06,0.51
경기,안산상록구,2015-04-13,100.3,2015-04-13,0.24
경기,안산상록구,2015-04-20,100.6,2015-04-20,0.31
경기,안산상록구,2015-04-27,100.8,2015-04-27,0.32
경기,과천,2015-04-06,82.1,2015-04-06,0.04
경기,과천,2015-04-13,82.2,2015-04-13,0.12
경기,과천,2015-04-20,82.3,2015-04-20,0.13
경기,과천,2015-04-27,82.3,2015-04-27,0.1
경기,구리,2015-04-06,83.0,2015-04-06,0.12
경기,구리,2015-04-13,83.2,2015-04-13,0.39
경기,구리,2015-04-20,83.2,2015-04-20,0.24
경기,구리,2015-04-27,83.4,2015-04-27,0.02
경기,남양주,2015-04-06,90.6,2015-04-06,0.19
경기,남양주,2015-04-13,90.9,2015-04-13,0.29
경기,남양주,2015-04-20,90.9,2015-04-20,0.28
경기,남양주,2015-04-27,91.0,2015-04-27,0.05
경기,용인,2015-04-06,89.9,2015-04-06,0.18
경기,용인,2015-04-13,90.0,2015-04-13,0.18
경기,용인,2015-04-20,90.1,2015-04-20,0.17
경기,용인,2015-04-27,90.1,2015-04-27,0.09
경기,용인처인구,2015-04-06,100.4,2015-04-06,0.06
경기,용인처인구,2015-04-13,100.5,2015-04-13,0.13
경기,용인처인구,2015-04-20,100.5,2015-04-20,0.08
경기,용인처인구,2015-04-27,100.5,2015-04-27,0.0
경기,용인기흥구,2015-04-06,90.7,2015-04-06,0.12
경기,용인기흥구,2015-04-13,90.8,2015-04-13,0.24
경기,용인기흥구,2015-04-20,90.8,2015-04-20,0.13
경기,용인기흥구,2015-04-27,90.8,2015-04-27,0.04
경기,용인수지구,2015-04-06,87.1,2015-04-06,0.27
경기,용인수지구,2015-04-13,87.3,2015-04-13,0.12
경기,용인수지구,2015-04-20,87.4,2015-04-20,0.23
경기,용인수지구,2015-04-27,87.5,2015-04-27,0.16
경기,시흥,2015-04-06,94.1,2015-04-06,0.26
경기,시흥,2015-04-13,94.3,2015-04-13,0.08
경기,시흥,2015-04-20,94.3,2015-04-20,0.17
경기,시흥,2015-04-27,94.3,2015-04-27,0.0
경기,군포,2015-04-06,86.6,2015-04-06,0.24
경기,군포,2015-04-13,87.0,2015-04-13,0.17
경기,군포,2015-04-20,87.1,2015-04-20,0.39
경기,군포,2015-04-27,87.3,2015-04-27,0.13
경기,의왕,2015-04-06,84.6,2015-04-06,0.1
경기,의왕,2015-04-13,84.9,2015-04-13,0.12
경기,의왕,2015-04-20,85.0,2015-04-20,0.32
경기,의왕,2015-04-27,85.1,2015-04-27,0.15
경기,하남,2015-04-06,86.4,2015-04-06,0.38
경기,하남,2015-04-13,86.5,2015-04-13,0.49
경기,하남,2015-04-20,86.9,2015-04-20,0.17
경기,하남,2015-04-27,87.0,2015-04-27,0.37
경기,오산,2015-04-06,102.7,2015-04-06,0.0
경기,오산,2015-04-13,102.7,2015-04-13,0.05
경기,오산,2015-04-20,102.7,2015-04-20,0.0
경기,오산,2015-04-27,102.8,2015-04-27,0.05
경기,파주,2015-04-06,91.3,2015-04-06,0.06
경기,파주,2015-04-13,91.3,2015-04-13,0.07
경기,파주,2015-04-20,91.4,2015-04-20,0.03
경기,파주,2015-04-27,91.4,2015-04-27,0.06
경기,이천,2015-04-06,98.9,2015-04-06,0.03
경기,이천,2015-04-13,99.0,2015-04-13,0.04
경기,이천,2015-04-20,99.2,2015-04-20,0.16
경기,이천,2015-04-27,99.2,2015-04-27,0.17
경기,안성,2015-04-06,103.4,2015-04-06,0.06
경기,안성,2015-04-13,103.4,2015-04-13,0.2
경기,안성,2015-04-20,103.4,2015-04-20,0.0
경기,안성,2015-04-27,103.4,2015-04-27,0.0
경기,김포,2015-04-06,90.2,2015-04-06,0.35
경기,김포,2015-04-13,90.4,2015-04-13,0.3
경기,김포,2015-04-20,90.7,2015-04-20,0.14
경기,김포,2015-04-27,90.8,2015-04-27,0.32
경기,양주,2015-04-06,95.8,2015-04-06,0.01
경기,양주,2015-04-13,95.8,2015-04-13,0.03
경기,양주,2015-04-20,95.9,2015-04-20,0.03
경기,양주,2015-04-27,95.9,2015-04-27,0.11
경기,동두천,2015-04-06,96.7,2015-04-06,0.0
경기,동두천,2015-04-13,96.7,2015-04-13,0.04
경기,동두천,2015-04-20,96.8,2015-04-20,0.0
경기,동두천,2015-04-27,96.8,2015-04-27,0.08
경기,광주,2015-04-06,95.8,2015-04-06,0.19
경기,광주,2015-04-13,96.0,2015-04-13,0.12
경기,광주,2015-04-20,96.1,2015-04-20,0.22
경기,광주,2015-04-27,96.2,2015-04-27,0.13
경기,화성,2015-04-06,94.3,2015-04-06,0.0
경기,화성,2015-04-13,94.3,2015-04-13,0.0
경기,화성,2015-04-20,94.3,2015-04-20,0.01
경기,화성,2015-04-27,94.3,2015-04-27,0.01
인천,인천중구,2015-04-06,96.2,2015-04-06,0.02
인천,인천중구,2015-04-13,96.3,2015-04-13,0.0
인천,인천중구,2015-04-20,96.3,2015-04-20,0.15
인천,인천중구,2015-04-27,96.3,2015-04-27,0.0
인천,인천동구,2015-04-06,94.1,2015-04-06,0.26
인천,인천동구,2015-04-13,94.4,2015-04-13,0.09
인천,인천동구,2015-04-20,94.4,2015-04-20,0.28
인천,인천동구,2015-04-27,94.5,2015-04-27,0.06
인천,인천미추홀구,2015-04-06,91.9,2015-04-06,0.22
인천,인천미추홀구,2015-04-13,92.0,2015-04-13,0.03
인천,인천미추홀구,2015-04-20,92.2,2015-04-20,0.06
인천,인천미추홀구,2015-04-27,92.3,2015-04-27,0.22
인천,인천연수구,2015-04-06,91.9,2015-04-06,0.17
인천,인천연수구,2015-04-13,92.2,2015-04-13,0.2
인천,인천연수구,2015-04-20,92.4,2015-04-20,0.28
인천,인천연수구,2015-04-27,92.4,2015-04-27,0.22
인천,인천남동구,2015-04-06,91.6,2015-04-06,0.09
인천,인천남동구,2015-04-13,91.8,2015-04-13,0.21
인천,인천남동구,2015-04-20,91.9,2015-04-20,0.16
인천,인천남동구,2015-04-27,92.0,2015-04-27,0.18
인천,인천부평구,2015-04-06,88.5,2015-04-06,0.25
인천,인천부평구,2015-04-13,88.6,2015-04-13,0.11
인천,인천부평구,2015-04-20,88.8,2015-04-20,0.15
인천,인천부평구,2015-04-27,88.8,2015-04-27,0.21
인천,인천계양구,2015-04-06,89.4,2015-04-06,0.3
인천,인천계양구,2015-04-13,89.6,2015-04-13,0.25
인천,인천계양구,2015-04-20,89.7,2015-04-20,0.23
인천,인천계양구,2015-04-27,89.9,2015-04-27,0.11
인천,인천서구,2015-04-06,91.8,2015-04-06,0.28
인천,인천서구,2015-04-13,92.1,2015-04-13,0.27
인천,인천서구,2015-04-20,92.4,2015-04-20,0.35
인천,인천서구,2015-04-27,92.6,2015-04-27,0.29
서울,서울강북,2015-05-04,79.0,2015-05-04,0.04
서울,서울강북,2015-05-11,79.0,2015-05-11,0.1
서울,서울강북,2015-05-18,79.1,2015-05-18,0.08
서울,서울강북,2015-05-25,79.2,2015-05-25,0.07
서울,서울강북구,2015-05-04,81.2,2015-05-04,0.06
서울,서울강북구,2015-05-11,81.3,2015-05-11,0.07
서울,서울강북구,2015-05-18,81.3,2015-05-18,0.04
서울,서울강북구,2015-05-25,81.4,2015-05-25,0.07
서울,서울광진구,2015-05-04,78.2,2015-05-04,0.02
서울,서울광진구,2015-05-11,78.2,2015-05-11,0.05
서울,서울광진구,2015-05-18,78.2,2015-05-18,0.03
서울,서울광진구,2015-05-25,78.3,2015-05-25,0.06
서울,서울노원구,2015-05-04,79.1,2015-05-04,0.02
서울,서울노원구,2015-05-11,79.2,2015-05-11,0.13
서울,서울노원구,2015-05-18,79.3,2015-05-18,0.1
서울,서울노원구,2015-05-25,79.3,2015-05-25,0.09
서울,서울도봉구,2015-05-04,79.1,2015-05-04,0.04
서울,서울도봉구,2015-05-11,79.1,2015-05-11,0.0
서울,서울도봉구,2015-05-18,79.2,2015-05-18,0.01
서울,서울도봉구,2015-05-25,79.3,2015-05-25,0.1
서울,서울동대문구,2015-05-04,78.8,2015-05-04,0.13
서울,서울동대문구,2015-05-11,78.9,2015-05-11,0.2
서울,서울동대문구,2015-05-18,79.0,2015-05-18,0.12
서울,서울동대문구,2015-05-25,79.0,2015-05-25,0.06
서울,서울마포구,2015-05-04,74.7,2015-05-04,0.02
서울,서울마포구,2015-05-11,74.8,2015-05-11,0.05
서울,서울마포구,2015-05-18,74.9,2015-05-18,0.13
서울,서울마포구,2015-05-25,74.9,2015-05-25,0.07
서울,서울서대문구,2015-05-04,79.0,2015-05-04,0.02
서울,서울서대문구,2015-05-11,79.1,2015-05-11,0.14
서울,서울서대문구,2015-05-18,79.1,2015-05-18,0.08
서울,서울서대문구,2015-05-25,79.2,2015-05-25,0.05
서울,서울성동구,2015-05-04,75.3,2015-05-04,0.0
서울,서울성동구,2015-05-11,75.4,2015-05-11,0.04
서울,서울성동구,2015-05-18,75.5,2015-05-18,0.19
서울,서울성동구,2015-05-25,75.5,2015-05-25,0.03
서울,서울성북구,2015-05-04,78.4,2015-05-04,0.06
서울,서울성북구,2015-05-11,78.4,2015-05-11,0.23
서울,서울성북구,2015-05-18,78.5,2015-05-18,0.05
서울,서울성북구,2015-05-25,78.7,2015-05-25,0.11
서울,서울용산구,2015-05-04,77.2,2015-05-04,0.04
서울,서울용산구,2015-05-11,77.2,2015-05-11,0.08
서울,서울용산구,2015-05-18,77.3,2015-05-18,0.01
서울,서울용산구,2015-05-25,77.3,2015-05-25,0.07
서울,서울은평구,2015-05-04,82.4,2015-05-04,0.13
서울,서울은평구,2015-05-11,82.4,2015-05-11,0.02
서울,서울은평구,2015-05-18,82.4,2015-05-18,0.0
서울,서울은평구,2015-05-25,82.5,2015-05-25,0.11
서울,서울종로구,2015-05-04,86.2,2015-05-04,0.01
서울,서울종로구,2015-05-11,86.2,2015-05-11,0.0
서울,서울종로구,2015-05-18,86.2,2015-05-18,0.06
서울,서울종로구,2015-05-25,86.3,2015-05-25,0.0
서울,서울중구,2015-05-04,84.0,2015-05-04,0.02
서울,서울중구,2015-05-11,84.1,2015-05-11,0.13
서울,서울중구,2015-05-18,84.2,2015-05-18,0.11
서울,서울중구,2015-05-25,84.3,2015-05-25,0.06
서울,서울중랑구,2015-05-04,84.4,2015-05-04,0.0
서울,서울중랑구,2015-05-11,84.5,2015-05-11,0.13
서울,서울중랑구,2015-05-18,84.5,2015-05-18,0.15
서울,서울중랑구,2015-05-25,84.5,2015-05-25,0.03
서울,서울강남,2015-05-04,76.0,2015-05-04,0.07
서울,서울강남,2015-05-11,76.1,2015-05-11,0.12
서울,서울강남,2015-05-18,76.2,2015-05-18,0.14
서울,서울강남,2015-05-25,76.3,2015-05-25,0.1
서울,서울강남구,2015-05-04,74.4,2015-05-04,0.12
서울,서울강남구,2015-05-11,74.6,2015-05-11,0.1
서울,서울강남구,2015-05-18,74.7,2015-05-18,0.21
서울,서울강남구,2015-05-25,74.9,2015-05-25,0.16
서울,서울강동구,2015-05-04,76.7,2015-05-04,0.04
서울,서울강동구,2015-05-11,76.8,2015-05-11,0.1
서울,서울강동구,2015-05-18,76.8,2015-05-18,0.09
서울,서울강동구,2015-05-25,77.0,2015-05-25,0.03
서울,서울강서구,2015-05-04,77.7,2015-05-04,0.07
서울,서울강서구,2015-05-11,77.8,2015-05-11,0.25
서울,서울강서구,2015-05-18,77.9,2015-05-18,0.21
서울,서울강서구,2015-05-25,78.0,2015-05-25,0.12
서울,서울관악구,2015-05-04,78.8,2015-05-04,0.12
서울,서울관악구,2015-05-11,78.8,2015-05-11,0.03
서울,서울관악구,2015-05-18,78.9,2015-05-18,0.05
서울,서울관악구,2015-05-25,79.0,2015-05-25,0.05
서울,서울구로구,2015-05-04,78.0,2015-05-04,0.04
서울,서울구로구,2015-05-11,78.1,2015-05-11,0.21
서울,서울구로구,2015-05-18,78.3,2015-05-18,0.15
서울,서울구로구,2015-05-25,78.3,2015-05-25,0.16
서울,서울금천구,2015-05-04,82.4,2015-05-04,0.06
서울,서울금천구,2015-05-11,82.4,2015-05-11,0.1
서울,서울금천구,2015-05-18,82.4,2015-05-18,0.0
서울,서울금천구,2015-05-25,82.4,2015-05-25,0.0
서울,서울동작구,2015-05-04,74.3,2015-05-04,0.04
서울,서울동작구,2015-05-11,74.4,2015-05-11,0.18
서울,서울동작구,2015-05-18,74.4,2015-05-18,0.04
서울,서울동작구,2015-05-25,74.5,2015-05-25,0.08
서울,서울서초구,2015-05-04,77.7,2015-05-04,0.06
서울,서울서초구,2015-05-11,77.7,2015-05-11,0.05
서울,서울서초구,2015-05-18,77.8,2015-05-18,0.13
서울,서울서초구,2015-05-25,77.9,2015-05-25,0.07
서울,서울송파구,2015-05-04,75.6,2015-05-04,0.04
서울,서울송파구,2015-05-11,75.7,2015-05-11,0.02
서울,서울송파구,2015-05-18,75.8,2015-05-18,0.18
서울,서울송파구,2015-05-25,75.8,2015-05-25,0.1
서울,서울양천구,2015-05-04,74.9,2015-05-04,0.11
서울,서울양천구,2015-05-11,75.0,2015-05-11,0.1
서울,서울양천구,2015-05-18,75.0,2015-05-18,0.07
서울,서울양천구,2015-05-25,75.1,2015-05-25,0.08
서울,서울영등포구,2015-05-04,71.8,2015-05-04,0.07
서울,서울영등포구,2015-05-11,71.9,2015-05-11,0.29
서울,서울영등포구,2015-05-18,72.0,2015-05-18,0.13
서울,서울영등포구,2015-05-25,72.2,2015-05-25,0.15
경기,수원,2015-05-04,93.4,2015-05-04,0.04
경기,수원,2015-05-11,93.5,2015-05-11,0.02
경기,수원,2015-05-18,93.5,2015-05-18,0.11
경기,수원,2015-05-25,93.7,2015-05-25,0.06
경기,수원장안구,2015-05-04,93.1,2015-05-04,0.0
경기,수원장안구,2015-05-11,93.2,2015-05-11,0.05
경기,수원장안구,2015-05-18,93.3,2015-05-18,0.16
경기,수원장안구,2015-05-25,93.4,2015-05-25,0.07
경기,수원권선구,2015-05-04,95.6,2015-05-04,0.01
경기,수원권선구,2015-05-11,95.7,2015-05-11,0.05
경기,수원권선구,2015-05-18,95.8,2015-05-18,0.15
경기,수원권선구,2015-05-25,96.0,2015-05-25,0.12
경기,수원팔달구,2015-05-04,91.3,2015-05-04,0.2
경기,수원팔달구,2015-05-11,91.5,2015-05-11,0.14
경기,수원팔달구,2015-05-18,91.6,2015-05-18,0.21
경기,수원팔달구,2015-05-25,91.6,2015-05-25,0.08
경기,수원영통구,2015-05-04,92.9,2015-05-04,0.01
경기,수원영통구,2015-05-11,92.9,2015-05-11,-0.07
경기,수원영통구,2015-05-18,92.9,2015-05-18,0.01
경기,수원영통구,2015-05-25,93.0,2015-05-25,0.0
경기,성남,2015-05-04,76.6,2015-05-04,0.0
경기,성남,2015-05-11,76.6,2015-05-11,0.1
경기,성남,2015-05-18,76.7,2015-05-18,0.09
경기,성남,2015-05-25,76.8,2015-05-25,0.1
경기,성남수정구,2015-05-04,87.7,2015-05-04,0.06
경기,성남수정구,2015-05-11,87.8,2015-05-11,0.06
경기,성남수정구,2015-05-18,87.9,2015-05-18,0.08
경기,성남수정구,2015-05-25,87.9,2015-05-25,0.14
경기,성남중원구,2015-05-04,85.4,2015-05-04,0.0
경기,성남중원구,2015-05-11,85.5,2015-05-11,0.0
경기,성남중원구,2015-05-18,85.6,2015-05-18,0.08
경기,성남중원구,2015-05-25,85.6,2015-05-25,0.1
경기,성남분당구,2015-05-04,74.0,2015-05-04,0.0
경기,성남분당구,2015-05-11,74.1,2015-05-11,0.13
경기,성남분당구,2015-05-18,74.2,2015-05-18,0.09
경기,성남분당구,2015-05-25,74.2,2015-05-25,0.1
경기,고양,2015-05-04,90.0,2015-05-04,0.1
경기,고양,2015-05-11,90.1,2015-05-11,0.12
경기,고양,2015-05-18,90.2,2015-05-18,0.12
경기,고양,2015-05-25,90.2,2015-05-25,0.11
경기,고양덕양구,2015-05-04,86.7,2015-05-04,0.1
경기,고양덕양구,2015-05-11,86.9,2015-05-11,0.1
경기,고양덕양구,2015-05-18,87.1,2015-05-18,0.22
경기,고양덕양구,2015-05-25,87.2,2015-05-25,0.23
경기,고양일산동구,2015-05-04,92.3,2015-05-04,0.01
경기,고양일산동구,2015-05-11,92.4,2015-05-11,0.05
경기,고양일산동구,2015-05-18,92.4,2015-05-18,0.09
경기,고양일산동구,2015-05-25,92.4,2015-05-25,0.05
경기,고양일산서구,2015-05-04,92.3,2015-05-04,0.16
경기,고양일산서구,2015-05-11,92.3,2015-05-11,0.18
경기,고양일산서구,2015-05-18,92.3,2015-05-18,0.03
경기,고양일산서구,2015-05-25,92.4,2015-05-25,0.02
경기,안양,2015-05-04,81.9,2015-05-04,0.11
경기,안양,2015-05-11,82.0,2015-05-11,0.12
경기,안양,2015-05-18,82.1,2015-05-18,0.19
경기,안양,2015-05-25,82.3,2015-05-25,0.11
경기,안양만안구,2015-05-04,83.6,2015-05-04,0.12
경기,안양만안구,2015-05-11,83.6,2015-05-11,0.18
경기,안양만안구,2015-05-18,83.8,2015-05-18,0.1
경기,안양만안구,2015-05-25,84.0,2015-05-25,0.2
경기,안양동안구,2015-05-04,81.1,2015-05-04,0.11
경기,안양동안구,2015-05-11,81.3,2015-05-11,0.09
경기,안양동안구,2015-05-18,81.4,2015-05-18,0.23
경기,안양동안구,2015-05-25,81.6,2015-05-25,0.06
경기,부천,2015-05-04,87.6,2015-05-04,0.09
경기,부천,2015-05-11,87.6,2015-05-11,0.19
경기,부천,2015-05-18,87.7,2015-05-18,0.09
경기,부천,2015-05-25,87.8,2015-05-25,0.08
경기,의정부,2015-05-04,91.8,2015-05-04,0.2
경기,의정부,2015-05-11,91.9,2015-05-11,0.18
경기,의정부,2015-05-18,92.0,2015-05-18,0.12
경기,의정부,2015-05-25,92.1,2015-05-25,0.08
경기,광명,2015-05-04,78.1,2015-05-04,0.17
경기,광명,2015-05-11,78.1,2015-05-11,0.23
경기,광명,2015-05-18,78.1,2015-05-18,0.02
경기,광명,2015-05-25,78.1,2015-05-25,0.01
경기,평택,2015-05-04,107.1,2015-05-04,0.04
경기,평택,2015-05-11,107.2,2015-05-11,0.11
경기,평택,2015-05-18,107.3,2015-05-18,0.06
경기,평택,2015-05-25,107.5,2015-05-25,0.12
경기,안산,2015-05-04,100.1,2015-05-04,0.17
경기,안산,2015-05-11,100.3,2015-05-11,0.14
경기,안산,2015-05-18,100.6,2015-05-18,0.26
경기,안산,2015-05-25,100.9,2015-05-25,0.28
경기,안산단원구,2015-05-04,99.3,2015-05-04,0.11
경기,안산단원구,2015-05-11,99.5,2015-05-11,0.08
경기,안산단원구,2015-05-18,99.8,2015-05-18,0.22
경기,안산단원구,2015-05-25,100.1,2015-05-25,0.24
경기,안산상록구,2015-05-04,101.0,2015-05-04,0.25
경기,안산상록구,2015-05-11,101.3,2015-05-11,0.21
경기,안산상록구,2015-05-18,101.7,2015-05-18,0.3
경기,안산상록구,2015-05-25,101.8,2015-05-25,0.34
경기,과천,2015-05-04,82.3,2015-05-04,0.02
경기,과천,2015-05-11,82.5,2015-05-11,0.0
경기,과천,2015-05-18,82.6,2015-05-18,0.19
경기,과천,2015-05-25,82.7,2015-05-25,0.12
경기,구리,2015-05-04,83.4,2015-05-04,0.16
경기,구리,2015-05-11,83.6,2015-05-11,0.08
경기,구리,2015-05-18,83.8,2015-05-18,0.24
경기,구리,2015-05-25,84.0,2015-05-25,0.17
경기,남양주,2015-05-04,91.2,2015-05-04,0.06
경기,남양주,2015-05-11,91.5,2015-05-11,0.21
경기,남양주,2015-05-18,91.6,2015-05-18,0.32
경기,남양주,2015-05-25,91.6,2015-05-25,0.15
경기,용인,2015-05-04,90.2,2015-05-04,0.02
경기,용인,2015-05-11,90.2,2015-05-11,0.03
경기,용인,2015-05-18,90.3,2015-05-18,0.08
경기,용인,2015-05-25,90.4,2015-05-25,0.05
경기,용인처인구,2015-05-04,100.6,2015-05-04,0.0
경기,용인처인구,2015-05-11,100.6,2015-05-11,0.06
경기,용인처인구,2015-05-18,100.6,2015-05-18,0.0
경기,용인처인구,2015-05-25,100.6,2015-05-25,0.0
경기,용인기흥구,2015-05-04,90.9,2015-05-04,0.0
경기,용인기흥구,2015-05-11,90.9,2015-05-11,0.02
경기,용인기흥구,2015-05-18,91.0,2015-05-18,0.1
경기,용인기흥구,2015-05-25,91.1,2015-05-25,0.05
경기,용인수지구,2015-05-04,87.5,2015-05-04,0.04
경기,용인수지구,2015-05-11,87.6,2015-05-11,0.03
경기,용인수지구,2015-05-18,87.6,2015-05-18,0.09
경기,용인수지구,2015-05-25,87.7,2015-05-25,0.05
경기,시흥,2015-05-04,94.3,2015-05-04,0.03
경기,시흥,2015-05-11,94.3,2015-05-11,0.0
경기,시흥,2015-05-18,94.4,2015-05-18,0.0
경기,시흥,2015-05-25,94.5,2015-05-25,0.1
경기,군포,2015-05-04,87.4,2015-05-04,0.19
경기,군포,2015-05-11,87.7,2015-05-11,0.14
경기,군포,2015-05-18,87.9,2015-05-18,0.32
경기,군포,2015-05-25,88.2,2015-05-25,0.27
경기,의왕,2015-05-04,85.3,2015-05-04,0.14
경기,의왕,2015-05-11,85.4,2015-05-11,0.14
경기,의왕,2015-05-18,85.5,2015-05-18,0.14
경기,의왕,2015-05-25,85.6,2015-05-25,0.13
경기,하남,2015-05-04,87.3,2015-05-04,0.21
경기,하남,2015-05-11,87.3,2015-05-11,0.3
경기,하남,2015-05-18,87.4,2015-05-18,0.04
경기,하남,2015-05-25,87.6,2015-05-25,0.11
경기,오산,2015-05-04,102.8,2015-05-04,0.06
경기,오산,2015-05-11,102.8,2015-05-11,0.03
경기,오산,2015-05-18,102.8,2015-05-18,0.0
경기,오산,2015-05-25,102.9,2015-05-25,0.0
경기,파주,2015-05-04,91.6,2015-05-04,0.07
경기,파주,2015-05-11,91.7,2015-05-11,0.15
경기,파주,2015-05-18,91.8,2015-05-18,0.11
경기,파주,2015-05-25,91.8,2015-05-25,0.09
경기,이천,2015-05-04,99.2,2015-05-04,0.0
경기,이천,2015-05-11,99.3,2015-05-11,0.02
경기,이천,2015-05-18,99.4,2015-05-18,0.07
경기,이천,2015-05-25,99.5,2015-05-25,0.06
경기,안성,2015-05-04,103.4,2015-05-04,0.02
경기,안성,2015-05-11,103.5,2015-05-11,0.0
경기,안성,2015-05-18,103.6,2015-05-18,0.05
경기,안성,2015-05-25,103.6,2015-05-25,0.08
경기,김포,2015-05-04,90.9,2015-05-04,0.15
경기,김포,2015-05-11,91.0,2015-05-11,0.11
경기,김포,2015-05-18,91.1,2015-05-18,0.15
경기,김포,2015-05-25,91.2,2015-05-25,0.06
경기,양주,2015-05-04,95.9,2015-05-04,0.0
경기,양주,2015-05-11,95.9,2015-05-11,0.0
경기,양주,2015-05-18,95.9,2015-05-18,0.0
경기,양주,2015-05-25,95.9,2015-05-25,0.0
경기,동두천,2015-05-04,96.8,2015-05-04,0.0
경기,동두천,2015-05-11,96.8,2015-05-11,0.0
경기,동두천,2015-05-18,96.8,2015-05-18,0.0
경기,동두천,2015-05-25,96.8,2015-05-25,0.0
경기,광주,2015-05-04,96.5,2015-05-04,0.11
경기,광주,2015-05-11,96.8,2015-05-11,0.29
경기,광주,2015-05-18,97.2,2015-05-18,0.29
경기,광주,2015-05-25,97.3,2015-05-25,0.39
경기,화성,2015-05-04,94.4,2015-05-04,0.0
경기,화성,2015-05-11,94.4,2015-05-11,0.07
경기,화성,2015-05-18,94.4,2015-05-18,0.0
경기,화성,2015-05-25,94.4,2015-05-25,0.03
인천,인천중구,2015-05-04,96.3,2015-05-04,0.0
인천,인천중구,2015-05-11,96.5,2015-05-11,0.0
인천,인천중구,2015-05-18,96.5,2015-05-18,0.15
인천,인천중구,2015-05-25,96.6,2015-05-25,0.0
인천,인천동구,2015-05-04,94.5,2015-05-04,0.07
인천,인천동구,2015-05-11,94.6,2015-05-11,0.0
인천,인천동구,2015-05-18,94.7,2015-05-18,0.16
인천,인천동구,2015-05-25,94.7,2015-05-25,0.04
인천,인천미추홀구,2015-05-04,92.3,2015-05-04,0.08
인천,인천미추홀구,2015-05-11,92.5,2015-05-11,0.05
인천,인천미추홀구,2015-05-18,92.6,2015-05-18,0.14
인천,인천미추홀구,2015-05-25,92.7,2015-05-25,0.16
인천,인천연수구,2015-05-04,92.6,2015-05-04,0.05
