big_region_code,big_region_name,small_region_code,small_region_name
3000000000,대전,2917000000,광주북구
3000000000,대전,2920000000,광주광산구
3000000000,대전,3011000000,대전동구
3000000000,대전,3014000000,대전중구
3000000000,대전,3017000000,대전서구
3000000000,대전,3020000000,대전유성구
3000000000,대전,3023000000,대전대덕구
3100000000,울산,1199000000,서울강북
3100000000,울산,1130500000,서울강북구
3100000000,울산,1121500000,서울광진구
3100000000,울산,1135000000,서울노원구
3100000000,울산,1132000000,서울도봉구
3100000000,울산,1123000000,서울동대문구
3100000000,울산,1144000000,서울마포구
3100000000,울산,1141000000,서울서대문구
3100000000,울산,1120000000,서울성동구
3100000000,울산,1129000000,서울성북구
3100000000,울산,1117000000,서울용산구
3100000000,울산,1138000000,서울은평구
3100000000,울산,1111000000,서울종로구
3100000000,울산,1114000000,서울중구
3100000000,울산,1126000000,서울중랑구
3100000000,울산,1198000000,서울강남
3100000000,울산,1168000000,서울강남구
3100000000,울산,1174000000,서울강동구
3100000000,울산,1150000000,서울강서구
3100000000,울산,1162000000,서울관악구
3100000000,울산,1153000000,서울구로구
3100000000,울산,1154500000,서울금천구
3100000000,울산,1159000000,서울동작구
3100000000,울산,1165000000,서울서초구
3100000000,울산,1171000000,서울송파구
3100000000,울산,1147000000,서울양천구
3100000000,울산,1156000000,서울영등포구
3100000000,울산,4111000000,수원
3100000000,울산,4111100000,수원장안구
3100000000,울산,4111300000,수원권선구
3100000000,울산,4111500000,수원팔달구
3100000000,울산,4111700000,수원영통구
3100000000,울산,4113000000,성남
3100000000,울산,4113100000,성남수정구
3100000000,울산,4113300000,성남중원구
3100000000,울산,4113500000,성남분당구
3100000000,울산,4128000000,고양
3100000000,울산,4128100000,고양덕양구
3100000000,울산,4128500000,고양일산동구
3100000000,울산,4128700000,고양일산서구
3100000000,울산,4117000000,안양
3100000000,울산,4117100000,안양만안구
3100000000,울산,4117300000,안양동안구
3100000000,울산,4119000000,부천
3100000000,울산,4115000000,의정부
3100000000,울산,4121000000,광명
3100000000,울산,4122000000,평택
3100000000,울산,4127000000,안산
3100000000,울산,4127300000,안산단원구
3100000000,울산,4127100000,안산상록구
3100000000,울산,4129000000,과천
3100000000,울산,4131000000,구리
3100000000,울산,4136000000,남양주
3100000000,울산,4146000000,용인
3100000000,울산,4146100000,용인처인구
3100000000,울산,4146300000,용인기흥구
3100000000,울산,4146500000,용인수지구
3100000000,울산,4139000000,시흥
3100000000,울산,4141000000,군포
3100000000,울산,4143000000,의왕
3100000000,울산,4145000000,하남
3100000000,울산,4137000000,오산
3100000000,울산,4148000000,파주
3100000000,울산,4150000000,이천
3100000000,울산,4155000000,안성
3100000000,울산,4157000000,김포
3100000000,울산,4163000000,양주
3100000000,울산,4125000000,동두천
3100000000,울산,4161000000,광주
3100000000,울산,4159000000,화성
3100000000,울산,2811000000,인천중구
3100000000,울산,2814000000,인천동구
3100000000,울산,2817700000,인천미추홀구
3100000000,울산,2818500000,인천연수구
3100000000,울산,2820000000,인천남동구
3100000000,울산,2823700000,인천부평구
3100000000,울산,2824500000,인천계양구
3100000000,울산,2826000000,인천서구
3100000000,울산,2611000000,부산중구
3100000000,울산,2614000000,부산서구
3100000000,울산,2617000000,부산동구
3100000000,울산,2620000000,부산영도구
3100000000,울산,2623000000,부산부산진구
3100000000,울산,2626000000,부산동래구
3100000000,울산,2629000000,부산남구
3100000000,울산,2632000000,부산북구
3100000000,울산,2635000000,부산해운대구
3100000000,울산,2638000000,부산사하구
